call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,3234,3162,1,3162,3162,20.025
2,3158,3146,1,3146,3146,40.0614
3,3168,3156,0,3146,3146,60.0941
4,3193,3138,1,3138,3138,80.1296
5,3181,3141,0,3138,3138,100.168
6,3162,3140,1,3140,3138,120.201
7,3161,3138,1,3138,3138,140.236
8,3144,3121,1,3121,3121,160.263
9,3205,3174,0,3121,3121,180.3
10,3152,3138,0,3121,3121,200.333
11,3147,3129,0,3121,3121,220.368
12,3174,3150,0,3121,3121,240.394
13,3159,3153,0,3121,3121,260.426
14,3121,3121,1,3121,3121,280.452
15,3145,3113,1,3113,3113,300.49
16,3193,3123,0,3113,3113,320.526
17,3199,3146,0,3113,3113,340.559
18,3121,3121,0,3113,3113,360.589
19,3156,3118,0,3113,3113,380.624
20,3155,3143,0,3113,3113,400.652
21,3150,3143,0,3113,3113,420.686
22,3129,3129,0,3113,3113,440.715
23,3183,3162,0,3113,3113,460.741
24,3130,3124,0,3113,3113,480.776
25,3149,3149,0,3113,3113,500.808
26,3113,3113,1,3113,3113,520.842
27,3140,3140,0,3113,3113,540.875
28,3182,3172,0,3113,3113,560.909
29,3113,3113,1,3113,3113,580.942
30,3113,3113,1,3113,3113,600.971
31,3149,3096,1,3096,3096,621.007
32,3147,3096,1,3096,3096,641.039
33,3096,3096,1,3096,3096,661.075
34,3130,3124,0,3096,3096,681.113
35,3125,3125,0,3096,3096,701.145
36,3126,3103,0,3096,3096,721.173
37,3180,3117,0,3096,3096,741.208
38,3149,3130,0,3096,3096,761.234
39,3132,3132,0,3096,3096,781.268
40,3169,3079,1,3079,3079,801.307
41,3124,3094,0,3079,3079,821.338
42,3099,3099,0,3079,3079,841.369
43,3193,3144,0,3079,3079,861.396
44,3115,3092,0,3079,3079,881.429
45,3091,3082,0,3079,3079,901.463
46,3131,3120,0,3079,3079,921.493
47,3105,3101,0,3079,3079,941.519
48,3148,3119,0,3079,3079,961.544
49,3110,3074,1,3074,3074,981.574
50,3116,3106,0,3074,3074,1001.61
51,3162,3145,0,3074,3074,1021.64
52,3141,3106,0,3074,3074,1041.67
53,3115,3115,0,3074,3074,1061.7
54,3132,3132,0,3074,3074,1081.73
55,3074,3074,1,3074,3074,1101.76
56,3112,3112,0,3074,3074,1121.8
57,3139,3135,0,3074,3074,1141.82
58,3100,3096,0,3074,3074,1161.86
59,3079,3079,0,3074,3074,1181.89
60,3126,3122,0,3074,3074,1201.92
61,3105,3100,0,3074,3074,1221.95
62,3116,3096,0,3074,3074,1241.98
63,3086,3071,1,3071,3071,1262
64,3104,3104,0,3071,3071,1282.04
65,3104,3104,0,3071,3071,1302.07
66,3116,3116,0,3071,3071,1322.11
67,3129,3111,0,3071,3071,1342.14
68,3064,3058,1,3058,3058,1362.17
69,3078,3058,1,3058,3058,1382.21
70,3079,3079,0,3058,3058,1402.25
71,3094,3093,0,3058,3058,1422.29
72,3087,3087,0,3058,3058,1442.32
73,3077,3069,0,3058,3058,1462.36
74,3112,3111,0,3058,3058,1482.39
75,3100,3100,0,3058,3058,1502.41
76,3128,3114,0,3058,3058,1522.44
77,3135,3102,0,3058,3058,1542.47
78,3084,3069,0,3058,3058,1562.5
79,3063,3063,0,3058,3058,1582.53
80,3104,3083,0,3058,3058,1602.56
81,3154,3117,0,3058,3058,1622.6
82,3132,3123,0,3058,3058,1642.62
83,3057,3057,1,3057,3057,1662.65
84,3057,3057,1,3057,3057,1682.69
85,3057,3057,1,3057,3057,1702.73
86,3068,3065,0,3057,3057,1722.76
87,3140,3102,0,3057,3057,1742.79
88,3079,3079,0,3057,3057,1762.83
89,3139,3099,0,3057,3057,1782.86
90,3122,3122,0,3057,3057,1802.88
91,3063,3047,1,3047,3047,1822.91
92,3107,3107,0,3047,3047,1842.95
93,3047,3047,1,3047,3047,1862.98
94,3112,3069,0,3047,3047,1883.01
95,3074,3070,0,3047,3047,1903.04
96,3072,3068,0,3047,3047,1923.07
97,3110,3110,0,3047,3047,1943.1
98,3126,3107,0,3047,3047,1963.13
99,3106,3106,0,3047,3047,1983.17
100,3074,3065,0,3047,3047,2003.2
