call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,12808,12502,1,12502,12502,7.40649
2,12522,12489,1,12489,12489,13.5703
3,12504,12480,1,12480,12480,16.3573
4,12480,12480,1,12480,12480,17.8443
5,12546,12482,1,12482,12480,22.1843
6,12482,12482,1,12482,12480,23.6963
7,12501,12485,0,12482,12480,26.5012
8,12534,12518,0,12482,12480,28.1083
9,12499,12447,1,12447,12447,30.2612
10,12462,12462,0,12447,12447,31.7607
11,12495,12464,0,12447,12447,35.071
12,12447,12447,1,12447,12447,36.5738
13,12455,12447,1,12447,12447,38.9177
14,12472,12426,1,12426,12426,43.5513
15,12426,12426,1,12426,12426,45.0583
16,12461,12454,0,12426,12426,47.4372
17,12451,12433,0,12426,12426,48.9628
18,12426,12426,1,12426,12426,50.4675
19,12462,12442,0,12426,12426,52.3528
20,12482,12459,0,12426,12426,56.6399
21,12426,12426,1,12426,12426,58.1323
22,12426,12426,1,12426,12426,59.642
23,12452,12386,1,12386,12386,64.7816
24,12408,12388,1,12388,12386,70.7279
25,12443,12394,0,12388,12386,74.3981
26,12407,12368,1,12368,12368,78.5818
27,12391,12368,1,12368,12368,81.1275
28,12368,12368,1,12368,12368,82.6628
29,12374,12374,0,12368,12368,84.1865
30,12415,12383,0,12368,12368,85.9378
31,12405,12311,1,12311,12311,90.3636
32,12348,12288,1,12288,12288,95.5955
33,12288,12288,1,12288,12288,97.1183
34,12306,12288,1,12288,12288,99.113
35,12299,12296,0,12288,12288,101.849
36,12340,12292,0,12288,12288,106.039
37,12333,12263,1,12263,12263,111.894
38,12309,12285,0,12263,12263,115.923
39,12263,12263,1,12263,12263,117.43
40,12337,12322,0,12263,12263,120.244
41,12322,12286,0,12263,12263,126.161
42,12314,12287,0,12263,12263,129.439
43,12290,12273,0,12263,12263,131.13
44,12263,12263,1,12263,12263,132.63
45,12263,12263,1,12263,12263,134.133
46,12288,12282,0,12263,12263,137.551
47,12323,12299,0,12263,12263,140.798
48,12309,12275,0,12263,12263,144.915
49,12320,12296,0,12263,12263,147.655
50,12305,12282,0,12263,12263,150.698
51,12292,12255,1,12255,12255,156.227
52,12286,12257,0,12255,12255,158.316
53,12316,12266,0,12255,12255,162.746
54,12255,12255,1,12255,12255,164.261
55,12255,12255,1,12255,12255,165.763
56,12255,12255,1,12255,12255,167.256
57,12295,12263,0,12255,12255,170.653
58,12257,12257,1,12257,12255,172.158
59,12290,12283,0,12257,12255,175.017
60,12257,12257,1,12257,12255,176.534
61,12351,12307,0,12257,12255,179.522
62,12257,12257,1,12257,12255,181.035
63,12314,12293,0,12257,12255,184.458
64,12281,12272,0,12257,12255,185.981
65,12295,12260,1,12260,12255,190.637
66,12260,12260,1,12260,12255,192.145
67,12291,12291,0,12260,12255,193.67
68,12312,12281,0,12260,12255,197.633
69,12260,12260,1,12260,12255,199.128
70,12300,12245,1,12245,12245,202.178
71,12296,12290,0,12245,12245,205.602
72,12285,12258,0,12245,12245,210.676
73,12241,12241,1,12241,12241,212.159
74,12287,12266,0,12241,12241,214.683
75,12280,12271,0,12241,12241,217.652
76,12303,12300,0,12241,12241,219.256
77,12264,12241,1,12241,12241,221.008
78,12253,12253,0,12241,12241,222.492
79,12288,12255,0,12241,12241,226.759
80,12241,12241,1,12241,12241,228.252
81,12264,12241,1,12241,12241,230.141
82,12266,12244,1,12244,12241,232.102
83,12287,12287,0,12244,12241,233.697
84,12244,12244,1,12244,12241,235.176
85,12293,12277,0,12244,12241,239.296
86,12320,12297,0,12244,12241,243.768
87,12241,12241,1,12241,12241,245.265
88,12229,12222,1,12222,12222,248.11
89,12287,12253,0,12222,12222,253.138
90,12269,12248,0,12222,12222,255.831
91,12262,12247,0,12222,12222,258.335
92,12222,12222,1,12222,12222,259.82
93,12254,12222,1,12222,12222,262.491
94,12222,12222,1,12222,12222,263.989
95,12282,12281,0,12222,12222,266.297
96,12288,12284,0,12222,12222,269.092
97,12271,12232,0,12222,12222,272.517
98,12253,12241,0,12222,12222,274.465
99,12250,12222,1,12222,12222,276.147
100,12262,12242,0,12222,12222,279.033
101,12250,12235,0,12222,12222,280.637
102,12222,12222,1,12222,12222,282.115
103,12222,12222,1,12222,12222,283.613
104,12238,12227,0,12222,12222,287.547
105,12245,12232,0,12222,12222,290.402
106,12252,12219,1,12219,12219,294.362
107,12250,12219,1,12219,12219,296.214
108,12237,12232,0,12219,12219,298.603
109,12219,12219,1,12219,12219,300.076
110,12242,12219,1,12219,12219,302.976
111,12255,12250,0,12219,12219,305.845
112,12237,12233,0,12219,12219,308.605
113,12244,12235,0,12219,12219,310.649
114,12237,12236,0,12219,12219,312.192
115,12219,12219,1,12219,12219,313.676
116,12265,12248,0,12219,12219,317.757
117,12219,12219,1,12219,12219,319.252
118,12208,12208,1,12208,12208,320.75
119,12285,12242,0,12208,12208,326.02
120,12247,12217,0,12208,12208,328.306
121,12237,12206,1,12206,12206,330.384
122,12218,12218,0,12206,12206,331.878
123,12228,12227,0,12206,12206,334.361
124,12215,12198,1,12198,12198,338.47
125,12248,12222,0,12198,12198,341.734
126,12217,12213,0,12198,12198,343.802
127,12198,12198,1,12198,12198,345.278
128,12198,12198,1,12198,12198,346.758
129,12198,12198,1,12198,12198,348.237
130,12198,12198,1,12198,12198,349.719
131,12239,12215,0,12198,12198,351.307
132,12232,12232,0,12198,12198,352.784
133,12242,12213,0,12198,12198,355.561
134,12209,12190,1,12190,12190,357.151
135,12196,12184,1,12184,12184,359.78
136,12184,12184,1,12184,12184,361.249
137,12218,12218,0,12184,12184,362.741
138,12184,12184,1,12184,12184,364.194
139,12189,12184,1,12184,12184,365.727
140,12228,12218,0,12184,12184,368.6
141,12263,12232,0,12184,12184,373.416
142,12184,12184,1,12184,12184,374.874
143,12195,12195,0,12184,12184,376.359
144,12203,12203,0,12184,12184,377.832
145,12184,12184,1,12184,12184,379.288
146,12191,12191,0,12184,12184,380.763
147,12184,12184,1,12184,12184,382.214
148,12226,12217,0,12184,12184,384.269
149,12248,12221,0,12184,12184,388.65
150,12184,12184,1,12184,12184,390.109
151,12212,12198,0,12184,12184,393.057
152,12202,12202,0,12184,12184,394.521
153,12210,12197,0,12184,12184,396.096
154,12184,12184,1,12184,12184,397.56
155,12208,12208,0,12184,12184,399.045
156,12202,12198,0,12184,12184,401.451
157,12245,12239,0,12184,12184,402.971
158,12192,12192,0,12184,12184,404.45
159,12231,12206,0,12184,12184,407.056
160,12217,12197,0,12184,12184,410.252
161,12217,12207,0,12184,12184,411.779
162,12256,12211,0,12184,12184,415.391
163,12184,12184,1,12184,12184,416.854
164,12224,12196,0,12184,12184,420.736
165,12232,12216,0,12184,12184,423.69
166,12184,12184,1,12184,12184,425.148
167,12201,12184,1,12184,12184,427.806
168,12269,12194,0,12184,12184,431.024
169,12196,12192,0,12184,12184,433.081
170,12228,12197,0,12184,12184,436.558
171,12272,12187,0,12184,12184,439.573
172,12215,12203,0,12184,12184,442.091
173,12199,12184,1,12184,12184,444.247
174,12199,12195,0,12184,12184,447.076
175,12211,12211,0,12184,12184,448.56
176,12218,12184,1,12184,12184,450.338
177,12225,12199,0,12184,12184,453.273
178,12184,12184,1,12184,12184,454.729
179,12247,12208,0,12184,12184,456.595
180,12244,12226,0,12184,12184,459.241
181,12184,12184,1,12184,12184,460.706
182,12212,12210,0,12184,12184,462.626
183,12205,12182,1,12182,12182,465.461
184,12194,12194,0,12182,12182,466.935
185,12182,12182,1,12182,12182,468.411
186,12197,12197,0,12182,12182,469.897
187,12226,12202,0,12182,12182,473.917
188,12182,12182,1,12182,12182,475.398
189,12196,12196,0,12182,12182,476.88
190,12210,12207,0,12182,12182,478.566
191,12195,12195,0,12182,12182,480.047
192,12217,12206,0,12182,12182,482.512
193,12182,12182,1,12182,12182,483.976
194,12209,12182,1,12182,12182,486.474
195,12204,12195,0,12182,12182,488.159
196,12231,12225,0,12182,12182,490.029
197,12182,12182,1,12182,12182,491.503
198,12192,12192,0,12182,12182,492.986
199,12202,12180,1,12180,12180,495.562
200,12204,12178,1,12178,12178,498.56
201,12234,12210,0,12178,12178,501.242
202,12178,12178,1,12178,12178,502.712
203,12279,12208,0,12178,12178,508.056
204,12208,12191,0,12178,12178,510.897
205,12178,12178,1,12178,12178,512.381
206,12195,12195,0,12178,12178,513.863
207,12222,12205,0,12178,12178,516.322
208,12241,12181,0,12178,12178,519.031
209,12243,12195,0,12178,12178,522.194
210,12223,12221,0,12178,12178,525.308
211,12224,12213,0,12178,12178,528.368
212,12248,12240,0,12178,12178,530.021
213,12196,12183,0,12178,12178,532.976
214,12178,12178,1,12178,12178,534.452
215,12215,12215,0,12178,12178,535.941
216,12238,12224,0,12178,12178,538.647
217,12226,12186,0,12178,12178,542.265
218,12178,12178,1,12178,12178,543.742
219,12178,12178,1,12178,12178,545.229
220,12234,12187,0,12178,12178,548.179
221,12178,12178,1,12178,12178,549.667
222,12178,12178,1,12178,12178,551.14
223,12211,12191,0,12178,12178,554.024
224,12229,12186,0,12178,12178,559.863
225,12182,12178,1,12178,12178,562.517
226,12194,12194,0,12178,12178,564.002
227,12220,12210,0,12178,12178,566.879
228,12201,12178,1,12178,12178,569.057
229,12210,12207,0,12178,12178,571.72
230,12212,12207,0,12178,12178,574.431
231,12178,12178,1,12178,12178,575.901
232,12178,12178,1,12178,12178,577.386
233,12187,12174,1,12174,12174,578.971
234,12174,12174,1,12174,12174,580.462
235,12237,12205,0,12174,12174,583.159
236,12198,12198,0,12174,12174,584.643
237,12211,12211,0,12174,12174,586.121
238,12213,12175,1,12175,12174,589.122
239,12204,12203,0,12175,12174,591.071
240,12175,12175,1,12175,12174,592.562
241,12175,12175,1,12175,12174,594.037
242,12175,12175,1,12175,12174,595.516
243,12175,12175,1,12175,12174,597.032
244,12256,12229,0,12175,12174,601.298
245,12201,12178,0,12175,12174,604.386
246,12175,12175,1,12175,12174,605.853
247,12199,12199,0,12175,12174,607.36
248,12228,12199,0,12175,12174,610.082
249,12175,12175,1,12175,12174,611.561
250,12233,12189,0,12175,12174,614.713
251,12177,12175,1,12175,12174,617.314
252,12207,12175,1,12175,12174,620.191
