call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,8232,8130,1,8130,8130,20.495
2,8208,8086,1,8086,8086,41.271
3,8120,8061,1,8061,8061,61.9893
4,8122,8050,1,8050,8050,82.9168
5,8074,8053,0,8050,8050,103.418
6,8114,8057,0,8050,8050,129.965
7,8058,8050,1,8050,8050,140.899
8,8135,8019,1,8019,8019,166.02
9,8057,8027,0,8019,8019,194.075
10,8045,8034,0,8019,8019,214.397
11,8087,8034,0,8019,8019,234.682
12,8019,8019,1,8019,8019,244.795
13,8063,7993,1,7993,7993,270.232
14,8027,8004,0,7993,7993,291.382
15,8012,7975,1,7975,7975,318.29
16,8057,8011,0,7975,7975,338.436
17,8030,7994,0,7975,7975,359.404
18,8010,7955,1,7955,7955,382.88
19,8013,7976,0,7955,7955,399.47
20,7984,7960,0,7955,7955,420.528
21,7983,7959,0,7955,7955,447.677
22,7955,7948,1,7948,7948,469.633
23,8007,7960,0,7948,7948,492.55
24,7996,7934,1,7934,7934,514.476
25,7959,7953,0,7934,7934,534.75
26,7959,7951,0,7934,7934,555.777
27,7975,7944,0,7934,7934,578.978
28,7934,7926,1,7926,7926,600.315
29,7926,7926,1,7926,7926,610.488
30,8030,7997,0,7926,7926,626.002
31,8017,7987,0,7926,7926,646.315
32,7986,7960,0,7926,7926,666.693
33,8017,7957,0,7926,7926,687.586
34,7984,7968,0,7926,7926,709.88
35,7950,7942,0,7926,7926,730.137
36,7994,7948,0,7926,7926,757.279
37,7980,7950,0,7926,7926,778.406
38,8009,7956,0,7926,7926,798.655
39,7926,7926,1,7926,7926,808.813
40,7971,7930,0,7926,7926,829.111
41,7963,7949,0,7926,7926,849.386
42,8011,7971,0,7926,7926,877.3
43,7971,7959,0,7926,7926,889.463
44,7926,7926,1,7926,7926,899.679
45,7952,7926,1,7926,7926,920.036
46,7971,7952,0,7926,7926,941.301
47,7926,7926,1,7926,7926,951.493
48,7962,7926,1,7926,7926,962.552
49,8008,7944,0,7926,7926,988.575
50,7981,7926,1,7926,7926,1010.57
51,7963,7949,0,7926,7926,1030.88
52,7977,7948,0,7926,7926,1047.9
53,7969,7935,0,7926,7926,1071.69
54,7951,7945,0,7926,7926,1094.12
55,8018,7965,0,7926,7926,1119.79
56,7977,7944,0,7926,7926,1144.99
57,7966,7948,0,7926,7926,1171.25
58,7977,7953,0,7926,7926,1196.31
59,7949,7924,1,7924,7924,1223.54
60,7988,7957,0,7924,7924,1251.44
61,7960,7918,1,7918,7918,1267.63
62,7958,7957,0,7918,7918,1287.87
63,7954,7945,0,7918,7918,1298.81
64,7984,7972,0,7918,7918,1320.98
65,7979,7919,1,7919,7918,1344.89
66,7961,7919,1,7919,7918,1369.25
67,7988,7965,0,7919,7918,1391.49
68,7947,7919,1,7919,7918,1415.73
69,7919,7919,1,7919,7918,1425.94
70,7984,7968,0,7919,7918,1447.07
71,7961,7929,0,7919,7918,1471.02
72,7925,7919,1,7919,7918,1482.04
73,7950,7919,1,7919,7918,1493.02
74,7967,7939,0,7919,7918,1514.09
75,7962,7936,0,7919,7918,1536.16
76,7990,7953,0,7919,7918,1560.09
77,7919,7919,1,7919,7918,1570.3
78,7989,7934,0,7919,7918,1584.9
79,7985,7919,1,7919,7918,1597.54
80,7988,7976,0,7919,7918,1609.74
81,8002,7949,0,7919,7918,1634.9
82,7966,7949,0,7919,7918,1655.17
83,7986,7938,0,7919,7918,1683.24
84,7976,7932,0,7919,7918,1710.25
85,8004,7954,0,7919,7918,1738.29
86,7971,7931,0,7919,7918,1762.22
87,7923,7923,1,7923,7918,1772.41
88,7975,7947,0,7923,7918,1796.67
89,8005,7955,0,7923,7918,1819.65
90,8006,7945,0,7923,7918,1839.92
91,7982,7951,0,7923,7918,1861.04
92,7973,7929,0,7923,7918,1882.13
93,7984,7957,0,7923,7918,1907.77
94,7988,7955,0,7923,7918,1928.36
95,7931,7921,1,7921,7918,1940.61
96,7937,7921,1,7921,7918,1951.65
97,7964,7928,0,7921,7918,1972.24
98,7961,7948,0,7921,7918,1985.16
99,7966,7932,0,7921,7918,2000.45
