call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,6720,6506,1,6506,6506,20.0426
2,6533,6428,1,6428,6428,40.0979
3,6435,6410,1,6410,6410,60.155
4,6481,6412,0,6410,6410,80.2129
5,6466,6418,0,6410,6410,100.261
6,6466,6361,1,6361,6361,120.31
7,6422,6340,1,6340,6340,140.37
8,6389,6349,0,6340,6340,160.425
9,6334,6329,1,6329,6329,180.475
10,6329,6329,1,6329,6329,200.532
11,6390,6390,0,6329,6329,220.587
12,6383,6354,0,6329,6329,240.635
13,6389,6327,1,6327,6327,260.682
14,6323,6296,1,6296,6296,280.74
15,6296,6296,1,6296,6296,300.797
16,6352,6343,0,6296,6296,320.85
17,6296,6296,1,6296,6296,340.898
18,6345,6344,0,6296,6296,360.953
19,6340,6307,0,6296,6296,381
20,6305,6297,1,6297,6296,401.049
21,6383,6336,0,6297,6296,421.104
22,6352,6323,0,6297,6296,441.151
23,6336,6284,1,6284,6284,461.199
24,6327,6303,0,6284,6284,481.257
25,6313,6295,0,6284,6284,501.305
26,6307,6286,1,6286,6284,521.353
27,6345,6285,1,6285,6284,541.408
28,6310,6290,0,6285,6284,561.456
29,6344,6273,1,6273,6273,581.503
30,6300,6259,1,6259,6259,601.56
31,6313,6256,1,6256,6256,621.618
32,6328,6303,0,6256,6256,641.676
33,6279,6257,1,6257,6256,661.727
34,6287,6260,0,6257,6256,678.871
35,6257,6256,1,6256,6256,698.915
36,6301,6264,0,6256,6256,718.966
37,6290,6285,0,6256,6256,739.013
38,6319,6279,0,6256,6256,759.061
39,6302,6263,0,6256,6256,779.109
40,6256,6239,1,6239,6239,799.157
41,6288,6251,0,6239,6239,819.214
42,6264,6238,1,6238,6238,832.755
43,6294,6247,0,6238,6238,852.819
44,6299,6268,0,6238,6238,872.867
45,6276,6241,1,6241,6238,892.916
46,6262,6228,1,6228,6228,912.97
47,6257,6232,0,6228,6228,933.026
48,6237,6235,0,6228,6228,953.075
49,6242,6235,0,6228,6228,954.499
50,6302,6221,1,6221,6221,971.539
51,6266,6246,0,6221,6221,972.051
52,6314,6209,1,6209,6209,992.099
53,6244,6230,0,6209,6209,1012.16
54,6209,6209,1,6209,6209,1012.52
55,6209,6208,1,6208,6208,1032.58
56,6265,6222,0,6208,6208,1039.39
57,6310,6264,0,6208,6208,1041.91
58,6208,6202,1,6202,6202,1061.96
59,6254,6202,1,6202,6202,1063.18
60,6202,6197,1,6197,6197,1083.23
61,6274,6197,1,6197,6197,1097.85
62,6250,6195,1,6195,6195,1116.16
63,6253,6162,1,6162,6162,1136.22
64,6267,6176,0,6162,6162,1146.78
65,6209,6189,0,6162,6162,1155.29
66,6189,6166,0,6162,6162,1160.51
67,6184,6166,0,6162,6162,1176.69
68,6205,6179,0,6162,6162,1196.74
69,6226,6192,0,6162,6162,1216.79
70,6227,6181,0,6162,6162,1225.25
71,6228,6183,0,6162,6162,1228.83
72,6179,6178,0,6162,6162,1248.87
73,6220,6192,0,6162,6162,1253.99
74,6218,6185,0,6162,6162,1266.4
75,6181,6162,1,6162,6162,1280.58
76,6162,6162,1,6162,6162,1281.39
77,6208,6202,0,6162,6162,1288.53
78,6162,6162,1,6162,6162,1292.93
79,6162,6162,1,6162,6162,1294.12
80,6162,6162,1,6162,6162,1295.86
81,6187,6163,0,6162,6162,1309.08
82,6162,6162,1,6162,6162,1314.18
83,6162,6162,1,6162,6162,1315.17
84,6213,6187,0,6162,6162,1315.89
85,6216,6200,0,6162,6162,1316.63
86,6185,6180,0,6162,6162,1317.7
87,6188,6181,0,6162,6162,1319.73
88,6198,6177,0,6162,6162,1323.72
89,6236,6206,0,6162,6162,1333.32
90,6192,6161,1,6161,6161,1349.51
91,6188,6164,0,6161,6161,1350.97
92,6253,6159,1,6159,6159,1355.63
93,6191,6159,1,6159,6159,1360.46
94,6187,6160,1,6160,6159,1367.09
95,6214,6203,0,6160,6159,1387.14
96,6167,6158,1,6158,6158,1387.93
97,6158,6158,1,6158,6158,1390.92
98,6158,6158,1,6158,6158,1391.29
99,6201,6191,0,6158,6158,1391.68
100,6251,6223,0,6158,6158,1396.91
101,6158,6158,1,6158,6158,1397.28
102,6189,6181,0,6158,6158,1417.07
103,6158,6158,1,6158,6158,1417.44
104,6158,6158,1,6158,6158,1418.65
105,6244,6203,0,6158,6158,1422.09
106,6180,6158,1,6158,6158,1423.35
107,6208,6159,1,6159,6158,1437.28
108,6237,6178,0,6159,6158,1457.33
109,6206,6175,0,6159,6158,1461.91
110,6215,6209,0,6159,6158,1468.31
111,6196,6175,0,6159,6158,1472.45
112,6228,6198,0,6159,6158,1473.64
113,6230,6201,0,6159,6158,1493.68
114,6207,6184,0,6159,6158,1502.6
115,6231,6220,0,6159,6158,1503.21
116,6159,6159,1,6159,6158,1506.02
117,6203,6178,0,6159,6158,1507.04
118,6199,6159,1,6159,6158,1517.28
119,6266,6162,0,6159,6158,1537.31
120,6159,6151,1,6151,6151,1544.69
121,6151,6151,1,6151,6151,1545.51
122,6235,6192,0,6151,6151,1550.21
123,6209,6178,0,6151,6151,1558.08
124,6203,6157,0,6151,6151,1578.13
125,6235,6172,0,6151,6151,1586.57
126,6190,6146,1,6146,6146,1606.61
127,6193,6190,0,6146,6146,1610.31
128,6199,6146,1,6146,6146,1615.51
129,6228,6183,0,6146,6146,1621.64
130,6146,6146,1,6146,6146,1628.16
131,6167,6161,0,6146,6146,1643.98
132,6225,6156,1,6156,6146,1651.03
133,6181,6181,0,6156,6146,1652.12
134,6201,6191,0,6156,6146,1662.4
135,6274,6200,0,6156,6146,1668.74
136,6156,6147,1,6147,6146,1677.03
137,6147,6147,1,6147,6146,1681.86
138,6189,6174,0,6147,6146,1689.4
139,6204,6147,1,6147,6146,1709.47
140,6177,6167,0,6147,6146,1709.93
141,6296,6221,0,6147,6146,1712.38
142,6182,6179,0,6147,6146,1719.03
143,6207,6159,0,6147,6146,1721.65
144,6191,6147,1,6147,6146,1735.32
145,6191,6174,0,6147,6146,1749.12
146,6223,6181,0,6147,6146,1763.17
147,6237,6182,0,6147,6146,1774.58
148,6200,6163,0,6147,6146,1784.49
149,6166,6166,0,6147,6146,1785.11
150,6186,6177,0,6147,6146,1786.67
151,6165,6157,0,6147,6146,1790.78
