call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,14276,14076,1,14076,14076,1.99195
2,14092,13988,1,13988,13988,3.99501
3,13988,13982,1,13982,13982,5.98964
4,13991,13982,1,13982,13982,7.98374
5,14013,14012,0,13982,13982,10.0046
6,14029,13990,0,13982,13982,11.9972
7,14023,13981,1,13981,13981,13.9872
8,14038,13956,1,13956,13956,15.9511
9,13981,13943,1,13943,13943,17.9097
10,13943,13939,1,13939,13939,19.8605
11,13939,13904,1,13904,13904,21.8137
12,13915,13904,1,13904,13904,23.7736
13,13921,13907,0,13904,13904,25.7363
14,13940,13903,1,13903,13903,27.6724
15,13912,13900,1,13900,13900,29.6151
16,13921,13900,1,13900,13900,31.5594
17,13921,13894,1,13894,13894,33.4923
18,13921,13860,1,13860,13860,35.4454
19,13864,13856,1,13856,13856,37.4024
20,13894,13861,0,13856,13856,39.3458
21,13852,13847,1,13847,13847,41.2775
22,13912,13891,0,13847,13847,43.2224
23,13888,13851,0,13847,13847,45.1637
24,13889,13848,1,13848,13847,47.0944
25,13848,13848,1,13848,13847,49.0338
26,13862,13848,1,13848,13847,50.9726
27,13877,13844,1,13844,13844,52.9276
28,13893,13853,0,13844,13844,54.8848
29,13865,13831,1,13831,13831,56.8218
30,13851,13844,0,13831,13831,58.7447
31,13831,13812,1,13812,13812,60.6733
32,13865,13841,0,13812,13812,62.6037
33,13872,13799,1,13799,13799,64.523
34,13846,13811,0,13799,13799,66.4383
35,13851,13807,0,13799,13799,68.3649
36,13829,13798,1,13798,13798,70.2893
37,13841,13807,0,13798,13798,72.2395
38,13825,13795,1,13795,13795,74.196
39,13830,13775,1,13775,13775,76.1489
40,13829,13798,0,13775,13775,78.1166
41,13783,13770,1,13770,13770,80.0482
42,13806,13788,0,13770,13770,81.9898
43,13872,13832,0,13770,13770,83.9409
44,13817,13787,0,13770,13770,85.8781
45,13798,13794,0,13770,13770,87.8423
46,13828,13798,0,13770,13770,89.7667
47,13826,13793,0,13770,13770,91.7053
48,13798,13775,0,13770,13770,93.6494
49,13802,13780,0,13770,13770,95.5923
50,13798,13768,1,13768,13768,97.5228
51,13793,13785,0,13768,13768,99.4671
52,13815,13772,0,13768,13768,101.403
53,13765,13765,1,13765,13765,103.322
54,13776,13776,0,13765,13765,105.262
55,13816,13774,0,13765,13765,107.197
56,13802,13787,0,13765,13765,109.142
57,13778,13766,1,13766,13765,111.069
58,13833,13806,0,13766,13765,113.015
59,13792,13744,1,13744,13744,114.962
60,13776,13761,0,13744,13744,116.945
61,13743,13735,1,13735,13735,119.143
62,13752,13732,1,13732,13732,121.125
63,13785,13759,0,13732,13732,123.098
64,13744,13728,1,13728,13728,125.053
65,13805,13761,0,13728,13728,127.007
66,13783,13753,0,13728,13728,128.948
67,13740,13724,1,13724,13724,130.886
68,13749,13733,0,13724,13724,132.825
69,13735,13709,1,13709,13709,134.754
70,13754,13745,0,13709,13709,136.695
71,13709,13709,1,13709,13709,138.628
72,13730,13724,0,13709,13709,140.555
73,13736,13685,1,13685,13685,142.476
74,13739,13725,0,13685,13685,144.376
75,13688,13674,1,13674,13674,146.275
76,13750,13728,0,13674,13674,148.193
77,13766,13738,0,13674,13674,150.102
78,13674,13674,1,13674,13674,151.984
79,13674,13674,1,13674,13674,153.88
80,13698,13669,1,13669,13669,155.798
81,13738,13697,0,13669,13669,157.723
82,13713,13694,0,13669,13669,159.628
83,13689,13684,0,13669,13669,161.536
84,13705,13684,0,13669,13669,163.426
85,13683,13683,0,13669,13669,165.32
86,13668,13664,1,13664,13664,167.232
87,13726,13687,0,13664,13664,169.168
88,13740,13691,0,13664,13664,171.09
89,13691,13670,0,13664,13664,172.991
90,13664,13664,1,13664,13664,174.903
91,13664,13664,1,13664,13664,176.821
92,13695,13675,0,13664,13664,178.709
93,13664,13664,1,13664,13664,180.616
94,13696,13680,0,13664,13664,182.532
95,13690,13664,1,13664,13664,184.448
96,13699,13669,0,13664,13664,186.356
97,13711,13658,1,13658,13658,188.295
98,13714,13694,0,13658,13658,190.222
99,13688,13685,0,13658,13658,192.121
100,13708,13707,0,13658,13658,194.035
101,13724,13686,0,13658,13658,195.948
102,13724,13704,0,13658,13658,197.854
103,13707,13660,1,13660,13658,199.768
104,13768,13706,0,13660,13658,201.735
105,13701,13670,0,13660,13658,203.645
106,13737,13718,0,13660,13658,205.556
107,13734,13709,0,13660,13658,207.466
108,13695,13670,0,13660,13658,209.377
109,13681,13656,1,13656,13656,211.284
110,13669,13656,1,13656,13656,213.202
111,13656,13656,1,13656,13656,215.11
112,13676,13656,1,13656,13656,217.01
113,13656,13649,1,13649,13649,218.909
114,13688,13665,0,13649,13649,220.826
115,13663,13663,0,13649,13649,222.732
116,13689,13687,0,13649,13649,224.629
117,13649,13649,1,13649,13649,226.525
118,13683,13666,0,13649,13649,228.449
119,13649,13649,1,13649,13649,230.328
120,13661,13649,1,13649,13649,232.232
121,13696,13696,0,13649,13649,234.143
122,13649,13649,1,13649,13649,236.045
123,13658,13658,0,13649,13649,237.965
124,13674,13662,0,13649,13649,239.859
125,13658,13658,0,13649,13649,241.757
126,13715,13695,0,13649,13649,243.666
127,13674,13663,0,13649,13649,245.574
128,13729,13697,0,13649,13649,247.47
129,13696,13643,1,13643,13643,249.377
130,13680,13646,0,13643,13643,251.294
131,13675,13646,1,13646,13643,253.19
132,13646,13646,1,13646,13643,255.097
133,13693,13668,0,13646,13643,257.032
134,13689,13668,0,13646,13643,258.929
135,13654,13646,1,13646,13643,260.835
136,13679,13664,0,13646,13643,262.744
137,13666,13654,0,13646,13643,264.652
138,13646,13646,1,13646,13643,266.567
139,13694,13650,0,13646,13643,268.479
140,13646,13646,1,13646,13643,270.373
141,13683,13679,0,13646,13643,272.286
142,13708,13667,0,13646,13643,274.193
143,13667,13664,0,13646,13643,276.092
144,13733,13699,0,13646,13643,277.987
145,13646,13646,1,13646,13643,279.886
146,13667,13662,0,13646,13643,281.802
147,13677,13658,0,13646,13643,283.718
148,13679,13656,0,13646,13643,285.638
149,13663,13646,1,13646,13643,287.533
150,13661,13649,0,13646,13643,289.437
151,13646,13646,1,13646,13643,291.33
152,13646,13646,1,13646,13643,293.237
153,13653,13646,1,13646,13643,295.141
154,13730,13693,0,13646,13643,297.064
155,13646,13646,1,13646,13643,298.976
156,13729,13686,0,13646,13643,300.911
157,13669,13663,0,13646,13643,302.82
158,13646,13646,1,13646,13643,304.717
159,13646,13646,1,13646,13643,306.62
160,13695,13683,0,13646,13643,308.536
161,13646,13646,1,13646,13643,310.439
162,13659,13656,0,13646,13643,312.356
163,13661,13639,1,13639,13639,314.268
164,13674,13662,0,13639,13639,316.182
165,13714,13698,0,13639,13639,318.085
166,13677,13666,0,13639,13639,320.007
167,13639,13639,1,13639,13639,321.903
168,13667,13644,0,13639,13639,323.827
169,13712,13684,0,13639,13639,325.714
170,13639,13639,1,13639,13639,327.614
171,13694,13689,0,13639,13639,329.552
172,13680,13658,0,13639,13639,331.443
173,13660,13653,0,13639,13639,333.341
174,13679,13667,0,13639,13639,335.25
175,13704,13672,0,13639,13639,337.161
176,13639,13639,1,13639,13639,339.055
177,13639,13639,1,13639,13639,340.97
178,13725,13702,0,13639,13639,342.884
179,13675,13666,0,13639,13639,344.783
180,13681,13661,0,13639,13639,346.69
181,13672,13655,0,13639,13639,348.6
182,13695,13688,0,13639,13639,350.486
183,13639,13639,1,13639,13639,352.383
184,13665,13657,0,13639,13639,354.296
185,13667,13667,0,13639,13639,356.197
186,13671,13665,0,13639,13639,358.09
187,13657,13639,1,13639,13639,359.983
188,13655,13645,0,13639,13639,361.888
189,13648,13648,0,13639,13639,363.774
190,13686,13683,0,13639,13639,365.7
191,13639,13639,1,13639,13639,367.598
192,13639,13639,1,13639,13639,369.505
193,13721,13704,0,13639,13639,371.427
194,13701,13682,0,13639,13639,373.351
195,13705,13696,0,13639,13639,375.274
196,13703,13697,0,13639,13639,377.166
197,13662,13646,0,13639,13639,379.078
198,13681,13664,0,13639,13639,380.992
199,13639,13639,1,13639,13639,382.883
200,13667,13657,0,13639,13639,384.791
