call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,7413,7413,0,7380,7380,4.03472
2,7375,7375,1,7375,7375,8.08615
3,7347,7347,1,7347,7347,12.1666
4,7388,7388,0,7347,7347,16.2319
5,7376,7376,0,7347,7347,20.3117
6,7349,7349,0,7347,7347,24.3815
7,7384,7384,0,7347,7347,28.4488
8,7405,7405,0,7347,7347,32.5206
9,7366,7366,0,7347,7347,36.5911
10,7371,7371,0,7347,7347,40.6589
11,7370,7370,0,7347,7347,44.7198
12,7409,7409,0,7347,7347,48.7819
13,7381,7381,0,7347,7347,52.8594
14,7350,7350,1,7350,7347,56.9319
15,7363,7363,0,7350,7347,61.006
16,7350,7350,1,7350,7347,65.0696
17,7367,7367,0,7350,7347,69.155
18,7367,7367,0,7350,7347,73.2253
19,7383,7383,0,7350,7347,77.2802
20,7372,7372,0,7350,7347,81.3414
21,7366,7366,0,7350,7347,85.3956
22,7348,7348,1,7348,7347,89.4703
23,7333,7333,1,7333,7333,93.5324
24,7356,7356,0,7333,7333,97.5971
25,7320,7320,1,7320,7320,101.659
26,7340,7340,0,7320,7320,105.7
27,7318,7318,1,7318,7318,109.753
28,7317,7317,1,7317,7317,113.81
29,7356,7356,0,7317,7317,117.871
30,7366,7366,0,7317,7317,121.926
31,7397,7397,0,7317,7317,125.982
32,7338,7338,0,7317,7317,130.049
33,7379,7379,0,7317,7317,134.123
34,7376,7376,0,7317,7317,138.228
35,7335,7335,0,7317,7317,142.345
36,7316,7316,1,7316,7316,146.451
37,7344,7344,0,7316,7316,150.565
38,7320,7320,1,7320,7316,154.673
39,7346,7346,0,7320,7316,158.772
40,7399,7399,0,7320,7316,162.845
41,7353,7353,0,7320,7316,166.907
42,7328,7328,0,7320,7316,170.975
43,7365,7365,0,7320,7316,175.048
44,7391,7391,0,7320,7316,179.126
45,7381,7381,0,7320,7316,183.209
46,7367,7367,0,7320,7316,187.289
47,7356,7356,0,7320,7316,191.367
48,7378,7378,0,7320,7316,195.422
49,7323,7323,0,7320,7316,199.488
50,7372,7372,0,7320,7316,203.581
51,7328,7328,0,7320,7316,207.653
52,7363,7363,0,7320,7316,211.76
53,7321,7321,0,7320,7316,215.848
54,7322,7322,1,7322,7316,219.927
55,7320,7320,1,7320,7316,224.051
56,7364,7364,0,7320,7316,228.15
57,7353,7353,0,7320,7316,232.243
58,7326,7326,0,7320,7316,236.35
59,7339,7339,0,7320,7316,240.438
60,7361,7361,0,7320,7316,244.542
61,7324,7324,0,7320,7316,248.639
62,7362,7362,0,7320,7316,252.722
63,7358,7358,0,7320,7316,256.806
64,7329,7329,0,7320,7316,260.932
65,7334,7334,0,7320,7316,265.035
66,7362,7362,0,7320,7316,269.106
67,7367,7367,0,7320,7316,273.17
68,7379,7379,0,7320,7316,277.237
69,7325,7325,0,7320,7316,281.311
70,7320,7320,1,7320,7316,285.381
71,7332,7332,0,7320,7316,289.52
72,7331,7331,0,7320,7316,293.654
73,7320,7320,1,7320,7316,297.783
74,7340,7340,0,7320,7316,301.856
75,7327,7327,0,7320,7316,305.929
76,7378,7378,0,7320,7316,309.995
77,7328,7328,0,7320,7316,314.091
78,7352,7352,0,7320,7316,318.157
79,7322,7322,0,7320,7316,322.226
80,7357,7357,0,7320,7316,326.415
81,7336,7336,0,7320,7316,330.501
82,7353,7353,0,7320,7316,334.571
83,7367,7367,0,7320,7316,338.645
84,7345,7345,0,7320,7316,342.711
85,7340,7340,0,7320,7316,346.781
86,7336,7336,0,7320,7316,350.858
87,7353,7353,0,7320,7316,354.921
88,7369,7369,0,7320,7316,358.981
89,7324,7324,0,7320,7316,363.047
90,7353,7353,0,7320,7316,367.119
91,7333,7333,0,7320,7316,371.196
92,7344,7344,0,7320,7316,375.27
93,7331,7331,0,7320,7316,379.342
94,7367,7367,0,7320,7316,383.416
95,7334,7334,0,7320,7316,387.497
96,7320,7320,1,7320,7316,391.582
97,7354,7354,0,7320,7316,395.66
98,7362,7362,0,7320,7316,399.73
99,7354,7354,0,7320,7316,403.792
100,7378,7378,0,7320,7316,407.86
101,7344,7344,0,7320,7316,411.924
102,7339,7339,0,7320,7316,416.009
103,7335,7335,0,7320,7316,420.079
104,7373,7373,0,7320,7316,424.122
105,7330,7330,0,7320,7316,428.195
106,7337,7337,0,7320,7316,432.246
107,7334,7334,0,7320,7316,436.309
108,7351,7351,0,7320,7316,440.384
109,7395,7395,0,7320,7316,444.44
110,7355,7355,0,7320,7316,448.525
111,7343,7343,0,7320,7316,452.602
112,7361,7361,0,7320,7316,456.671
113,7342,7342,0,7320,7316,460.737
114,7371,7371,0,7320,7316,464.803
115,7325,7325,0,7320,7316,468.874
116,7337,7337,0,7320,7316,472.938
117,7340,7340,0,7320,7316,477.036
118,7329,7329,0,7320,7316,481.103
119,7369,7369,0,7320,7316,485.187
120,7359,7359,0,7320,7316,489.251
121,7386,7386,0,7320,7316,493.312
122,7333,7333,0,7320,7316,497.379
123,7347,7347,0,7320,7316,501.445
124,7353,7353,0,7320,7316,505.523
125,7335,7335,0,7320,7316,509.599
126,7365,7365,0,7320,7316,513.676
127,7339,7339,0,7320,7316,517.747
128,7347,7347,0,7320,7316,521.84
129,7405,7405,0,7320,7316,525.891
130,7333,7333,0,7320,7316,529.943
131,7321,7321,1,7321,7316,534.003
132,7329,7329,0,7321,7316,538.077
133,7355,7355,0,7321,7316,542.158
134,7335,7335,0,7321,7316,546.222
135,7379,7379,0,7321,7316,550.289
136,7377,7377,0,7321,7316,554.354
137,7367,7367,0,7321,7316,558.406
138,7332,7332,0,7321,7316,562.484
139,7322,7322,1,7322,7316,566.545
140,7328,7328,0,7322,7316,570.611
141,7364,7364,0,7322,7316,574.678
142,7322,7322,1,7322,7316,578.747
143,7342,7342,0,7322,7316,582.849
144,7353,7353,0,7322,7316,586.942
145,7339,7339,0,7322,7316,591.018
146,7337,7337,0,7322,7316,595.117
147,7371,7371,0,7322,7316,599.182
148,7342,7342,0,7322,7316,603.266
149,7335,7335,0,7322,7316,607.359
150,7294,7294,1,7294,7294,611.444
151,7345,7345,0,7294,7294,615.503
152,7325,7325,0,7294,7294,619.568
153,7350,7350,0,7294,7294,623.622
154,7341,7341,0,7294,7294,627.663
155,7338,7338,0,7294,7294,631.714
156,7294,7294,1,7294,7294,635.763
157,7302,7302,0,7294,7294,639.811
158,7294,7294,1,7294,7294,643.856
159,7328,7328,0,7294,7294,647.98
160,7294,7294,1,7294,7294,652.065
161,7317,7317,0,7294,7294,656.11
162,7377,7377,0,7294,7294,660.152
163,7335,7335,0,7294,7294,664.195
164,7310,7310,0,7294,7294,668.255
165,7339,7339,0,7294,7294,672.298
166,7292,7292,1,7292,7292,676.338
167,7339,7339,0,7292,7292,680.389
168,7323,7323,0,7292,7292,684.425
169,7289,7289,1,7289,7289,688.469
170,7341,7341,0,7289,7289,692.567
171,7295,7295,0,7289,7289,696.675
172,7324,7324,0,7289,7289,700.763
173,7289,7289,1,7289,7289,704.85
174,7321,7321,0,7289,7289,708.905
175,7283,7283,1,7283,7283,712.947
176,7337,7337,0,7283,7283,717.033
177,7319,7319,0,7283,7283,721.108
178,7311,7311,0,7283,7283,725.211
179,7284,7284,1,7284,7283,729.285
180,7326,7326,0,7284,7283,733.373
181,7322,7322,0,7284,7283,737.463
182,7283,7283,1,7283,7283,741.575
183,7387,7387,0,7283,7283,745.684
