call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,8232,8196,1,8196,8196,12.2017
2,8229,8175,1,8175,8175,24.3014
3,8218,8183,0,8175,8175,36.6727
4,8210,8133,1,8133,8133,48.7994
5,8152,8100,1,8100,8100,60.8953
6,8118,8065,1,8065,8065,73.0316
7,8064,8051,1,8051,8051,85.1465
8,8116,8101,0,8051,8051,97.3595
9,8070,8065,0,8051,8051,109.508
10,8097,8053,1,8053,8051,121.686
11,8122,8112,0,8053,8051,133.844
12,8074,8063,0,8053,8051,145.994
13,8105,8078,0,8053,8051,158.163
14,8069,8024,1,8024,8024,170.294
15,8071,8036,0,8024,8024,182.61
16,8089,8033,1,8033,8024,194.872
17,8052,8018,1,8018,8018,207.003
18,8089,8066,0,8018,8018,219.245
19,8051,8007,1,8007,8007,231.419
20,8047,8029,0,8007,8007,243.609
21,8024,8021,0,8007,8007,255.727
22,8045,8033,0,8007,8007,267.84
23,8095,8060,0,8007,8007,279.91
24,8029,7997,1,7997,7997,292.085
25,8057,8007,0,7997,7997,304.254
26,8047,7997,1,7997,7997,316.421
27,8029,8013,0,7997,7997,328.515
28,8038,7999,0,7997,7997,340.591
29,8029,8003,0,7997,7997,352.68
30,8026,8008,0,7997,7997,364.695
31,8010,7992,1,7992,7992,376.827
32,8036,7994,1,7994,7992,389.163
33,8045,8006,0,7994,7992,401.286
34,8025,8010,0,7994,7992,413.414
35,8047,8010,0,7994,7992,425.522
36,8059,8008,0,7994,7992,437.58
37,8039,8012,0,7994,7992,449.702
38,8006,7985,1,7985,7985,461.834
39,8033,8022,0,7985,7985,474.193
40,8033,8002,0,7985,7985,486.472
41,8046,8000,0,7985,7985,498.76
42,8014,7999,0,7985,7985,511
43,8016,8009,0,7985,7985,523.279
44,8006,7986,0,7985,7985,535.638
45,8004,7994,0,7985,7985,547.935
46,8001,7983,1,7983,7983,560.189
47,8026,7983,1,7983,7983,572.479
48,8013,8000,0,7983,7983,584.727
49,8004,7969,1,7969,7969,596.992
50,8006,7975,0,7969,7969,609.276
51,8004,7973,0,7969,7969,621.462
52,7975,7971,1,7971,7969,633.634
53,8007,7989,0,7971,7969,645.799
54,8021,7993,0,7971,7969,657.931
55,8037,8009,0,7971,7969,670.16
56,8002,7985,0,7971,7969,682.353
57,8025,8000,0,7971,7969,694.579
58,8026,7999,0,7971,7969,706.795
59,8022,7998,0,7971,7969,718.888
60,8005,7987,0,7971,7969,731.038
61,8026,7982,0,7971,7969,743.27
62,8030,7993,0,7971,7969,755.464
63,8047,8000,0,7971,7969,767.68
64,8050,8017,0,7971,7969,779.934
65,8020,7988,0,7971,7969,792.119
66,8000,7963,1,7963,7963,804.327
67,8007,7999,0,7963,7963,816.567
68,7963,7946,1,7946,7946,829.025
69,8028,8001,0,7946,7946,841.231
70,8013,7984,0,7946,7946,853.413
71,7993,7975,0,7946,7946,865.576
72,7988,7976,0,7946,7946,877.797
73,7968,7962,0,7946,7946,890.035
74,7986,7965,0,7946,7946,902.315
75,7970,7962,0,7946,7946,914.482
76,7985,7966,0,7946,7946,926.638
77,8020,7998,0,7946,7946,938.835
78,7953,7953,0,7946,7946,951.059
79,8002,7982,0,7946,7946,963.303
80,7995,7967,0,7946,7946,975.447
81,7987,7975,0,7946,7946,987.69
82,7966,7956,0,7946,7946,999.877
83,8025,7994,0,7946,7946,1012.06
84,7967,7961,0,7946,7946,1024.26
85,7976,7956,0,7946,7946,1036.42
86,7961,7949,0,7946,7946,1048.64
87,7962,7946,1,7946,7946,1060.81
88,7966,7955,0,7946,7946,1073.06
89,8005,7998,0,7946,7946,1085.36
90,7989,7987,0,7946,7946,1097.61
91,7996,7975,0,7946,7946,1110.02
92,7978,7954,0,7946,7946,1122.39
93,8004,7995,0,7946,7946,1134.67
94,7946,7946,1,7946,7946,1146.98
95,7945,7944,1,7944,7944,1159.2
96,7960,7948,0,7944,7944,1171.47
97,7983,7982,0,7944,7944,1183.76
98,7997,7968,0,7944,7944,1195.98
