call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,15526,15247,1,15247,15247,170.235
2,15269,15240,1,15240,15240,329.387
3,15257,15189,1,15189,15189,493.045
4,15216,15162,1,15162,15162,657.237
5,15213,15195,0,15162,15162,814.188
6,15234,15171,0,15162,15162,972.303
7,15199,15181,0,15162,15162,1127.47
8,15207,15156,1,15156,15156,1288.85
9,15156,15156,1,15156,15156,1364.5
10,15175,15156,1,15156,15156,1516.38
11,15213,15198,0,15156,15156,1670.4
12,15262,15227,0,15156,15156,1825.38
13,15190,15187,0,15156,15156,1977.81
14,15182,15169,0,15156,15156,2133.83
