call_index,cost_before_ls,cost_after_ls,accepted,current_cost,best_cost,elapsed_ms
1,15526,15425,1,15425,15425,107.408
2,15478,15374,1,15374,15374,214.74
3,15380,15334,1,15334,15334,321.474
4,15344,15267,1,15267,15267,428.653
5,15299,15230,1,15230,15230,535.655
6,15337,15267,0,15230,15230,642.69
7,15283,15237,0,15230,15230,750.356
8,15264,15233,0,15230,15230,858.167
9,15237,15178,1,15178,15178,965.789
10,15249,15175,1,15175,15175,1073.47
11,15205,15152,1,15152,15152,1181.22
12,15163,15130,1,15130,15130,1289.06
13,15202,15174,0,15130,15130,1397.09
14,15150,15129,1,15129,15129,1504.83
15,15178,15117,1,15117,15117,1612.71
16,15159,15144,0,15117,15117,1720.8
17,15123,15113,1,15113,15113,1829.05
18,15185,15151,0,15113,15113,1937.41
19,15203,15165,0,15113,15113,2045.84
