instance,iteration,initial_cost,final_cost,improvement_abs,improvement_pct,time_ms,time_limit_ms,note
J20M5N1,1,1828,1412,416,22.7571,0.226774,2000,passes=2
J20M5N1,2,1828,1412,416,22.7571,0.269354,2000,passes=2
J20M5N1,3,1828,1412,416,22.7571,0.231385,2000,passes=2
J20M5N1,4,1828,1412,416,22.7571,0.265464,2000,passes=2
J20M5N1,5,1828,1412,416,22.7571,0.216077,2000,passes=2
J20M10N1,1,2140,1701,439,20.514,0.255559,2000,passes=2
J20M10N1,2,2140,1701,439,20.514,0.285238,2000,passes=2
J20M10N1,3,2140,1701,439,20.514,0.253313,2000,passes=2
J20M10N1,4,2140,1701,439,20.514,0.252478,2000,passes=2
J20M10N1,5,2140,1701,439,20.514,0.252796,2000,passes=2
J20M20N1,1,2974,2548,426,14.3241,0.462264,2000,passes=2
J20M20N1,2,2974,2548,426,14.3241,0.451355,2000,passes=2
J20M20N1,3,2974,2548,426,14.3241,0.458215,2000,passes=2
J20M20N1,4,2974,2548,426,14.3241,0.450178,2000,passes=2
J20M20N1,5,2974,2548,426,14.3241,0.449202,2000,passes=2
J50M5N1,1,3975,3104,871,21.9119,3.23482,2000,passes=2
J50M5N1,2,3975,3104,871,21.9119,3.25683,2000,passes=2
J50M5N1,3,3975,3104,871,21.9119,3.21994,2000,passes=2
J50M5N1,4,3975,3104,871,21.9119,3.23988,2000,passes=2
J50M5N1,5,3975,3104,871,21.9119,3.22855,2000,passes=2
J50M10N1,1,4711,3794,917,19.4651,8.20937,2000,passes=2
J50M10N1,2,4711,3794,917,19.4651,8.20289,2000,passes=2
J50M10N1,3,4711,3794,917,19.4651,8.21516,2000,passes=2
J50M10N1,4,4711,3794,917,19.4651,8.19426,2000,passes=2
J50M10N1,5,4711,3794,917,19.4651,8.1673,2000,passes=2
J50M20N1,1,5504,4750,754,13.6991,8.21988,2000,passes=2
J50M20N1,2,5504,4750,754,13.6991,8.201,2000,passes=2
J50M20N1,3,5504,4750,754,13.6991,8.2756,2000,passes=2
J50M20N1,4,5504,4750,754,13.6991,8.20292,2000,passes=2
J50M20N1,5,5504,4750,754,13.6991,8.2183,2000,passes=2
J100M5N1,1,8059,6327,1732,21.4915,49.5966,2000,passes=2
J100M5N1,2,8059,6327,1732,21.4915,49.5483,2000,passes=2
J100M5N1,3,8059,6327,1732,21.4915,49.4338,2000,passes=2
J100M5N1,4,8059,6327,1732,21.4915,50.7645,2000,passes=2
J100M5N1,5,8059,6327,1732,21.4915,49.414,2000,passes=2
J100M10N1,1,8854,7290,1564,17.6643,50.3117,2000,passes=2
J100M10N1,2,8854,7290,1564,17.6643,50.0382,2000,passes=2
J100M10N1,3,8854,7290,1564,17.6643,50.0188,2000,passes=2
J100M10N1,4,8854,7290,1564,17.6643,50.1168,2000,passes=2
J100M10N1,5,8854,7290,1564,17.6643,50.0794,2000,passes=2
J100M20N1,1,9596,8114,1482,15.4439,110.635,2000,passes=2
J100M20N1,2,9596,8114,1482,15.4439,110.822,2000,passes=2
J100M20N1,3,9596,8114,1482,15.4439,111.374,2000,passes=2
J100M20N1,4,9596,8114,1482,15.4439,110.873,2000,passes=2
J100M20N1,5,9596,8114,1482,15.4439,110.635,2000,passes=2
J200M5N1,1,15790,12228,3562,22.5586,1453.34,2000,passes=2
J200M5N1,2,15790,12228,3562,22.5586,1448.32,2000,passes=2
J200M5N1,3,15790,12228,3562,22.5586,1448.96,2000,passes=2
J200M5N1,4,15790,12228,3562,22.5586,1443.01,2000,passes=2
J200M5N1,5,15790,12228,3562,22.5586,1439.73,2000,passes=2
J200M10N1,1,16855,13767,3088,18.321,1351.08,2000,passes=2
J200M10N1,2,16855,13767,3088,18.321,1340.45,2000,passes=2
J200M10N1,3,16855,13767,3088,18.321,1339.9,2000,passes=2
J200M10N1,4,16855,13767,3088,18.321,1359.51,2000,passes=2
J200M10N1,5,16855,13767,3088,18.321,1359.51,2000,passes=2
J200M20N1,1,17521,15148,2373,13.5437,2004.58,2000,passes=1
J200M20N1,2,17521,15148,2373,13.5437,2006.81,2000,passes=1
J200M20N1,3,17521,15148,2373,13.5437,2013.97,2000,passes=1
J200M20N1,4,17521,15148,2373,13.5437,2013.68,2000,passes=1
J200M20N1,5,17521,15148,2373,13.5437,2006.84,2000,passes=1
J500M5N1,1,38991,29392,9599,24.6185,74497.6,2000,passes=1
J500M5N1,2,38991,29392,9599,24.6185,74598.9,2000,passes=1
J500M5N1,3,38991,29392,9599,24.6185,74611.7,2000,passes=1
J500M5N1,4,38991,29392,9599,24.6185,74553.6,2000,passes=1
J500M5N1,5,38991,29392,9599,24.6185,74595.3,2000,passes=1
J500M10N1,1,41294,33556,7738,18.7388,78536.7,2000,passes=1
J500M10N1,2,41294,33556,7738,18.7388,78578,2000,passes=1
J500M10N1,3,41294,33556,7738,18.7388,78746.3,2000,passes=1
J500M10N1,4,41294,33556,7738,18.7388,78554.3,2000,passes=1
J500M10N1,5,41294,33556,7738,18.7388,78657.1,2000,passes=1
J500M20N1,1,43146,37273,5873,13.6119,96161.4,2000,passes=1
J500M20N1,2,43146,37273,5873,13.6119,96073.8,2000,passes=1
J500M20N1,3,43146,37273,5873,13.6119,96292.3,2000,passes=1
J500M20N1,4,43146,37273,5873,13.6119,95965.8,2000,passes=1
J500M20N1,5,43146,37273,5873,13.6119,96253.2,2000,passes=1
